orderNo,transNo,memberId,dueLoanAmt,realLoanAmt,acctTempId,orderState,orderStatus,orderType,repaymentPeriod,periodType,bankName,successTime,successLogicDate,crtTime,updTime,remittanceType,UPDATE_DAY
TQYJK2018091215994M65p4,WZCL5A6BAA015FC64E9489DFE6635EF1EBED,105011182,1080000,1080000,420003,99,2,1,3,1,建设银行,12SEP2018:13:50:34,12SEP2018,12SEP2018:13:50:16,12SEP2018:13:50:34,0,20181102
TQYJK20180912YPlp6Lj3sM,WZCL660147B764384F61B778045E7990DF51,103119732,180000,180000,420003,99,2,1,3,1,农业银行,12SEP2018:14:53:52,12SEP2018,12SEP2018:14:53:35,12SEP2018:14:53:53,0,20181102
TQYJK201809123g02ec1p2f,XDCL4B7764795EDE45E7A8C0386F31CB7E98,100011635,110000,110000,420002,3,0,1,1,1,农业银行,,,12SEP2018:15:05:32,12SEP2018:15:05:36,0,20181102
TQYJK20180912q586L715P3,XDCL546DAE817C6F4674BD289CC47933EA3A,100011635,110000,110000,420002,99,2,1,1,1,农业银行,12SEP2018:15:06:14,12SEP2018,12SEP2018:15:05:53,12SEP2018:15:06:14,0,20181102
TQYJK201809122q534U1ssX,XDCL8CCCD1720B3B4096A4A37FC370144E96,103860113,130000,130000,420002,99,2,1,1,1,建设银行,12SEP2018:15:28:49,12SEP2018,12SEP2018:15:28:34,12SEP2018:15:28:50,0,20181102
TQYJK2018091287U975uWJ6,WZCL10924D101F024E81BA9058D20F692B1F,100953910,70000,70000,420003,99,2,1,1,1,农业银行,12SEP2018:15:45:28,12SEP2018,12SEP2018:15:44:57,12SEP2018:15:45:29,0,20181102
TQYJK20180912b94i1p6oZ0,XDCL180A1F535D44435EAF2DEEBFA3069F36,104071755,120000,120000,420002,99,2,1,1,1,农业银行,12SEP2018:16:38:22,12SEP2018,12SEP2018:16:38:11,12SEP2018:16:38:22,0,20181102
TQYJK20180912xA3MlkvfOc,WZCLB7E989950C6547A38912F5888E8D48DA,10467765,190000,190000,420003,3,0,1,3,1,工商银行,,,12SEP2018:20:38:18,12SEP2018:20:38:24,0,20181102
TQYJK201809123OP61W3OmA,WZCLB545F58E9EFD4848AB60A741682BC47E,10467765,190000,190000,420003,3,0,1,3,1,工商银行,,,12SEP2018:20:40:23,12SEP2018:20:40:28,0,20181102
TQYJK20180912i4p0570V89,WZCL091F52773F7B456E8DB1B87FF2FC42EB,10467765,190000,190000,420003,99,2,1,3,1,工商银行,12SEP2018:20:51:28,12SEP2018,12SEP2018:20:50:30,12SEP2018:20:51:28,0,20181102
TQYJK20180912IA5p3xjxTf,XDCLEA832CE87FCB495B8B50DD2A810AC362,104623321,100000,100000,420002,99,2,1,1,1,农业银行,12SEP2018:21:05:00,12SEP2018,12SEP2018:21:04:44,12SEP2018:21:05:00,0,20181102
TQYJK201809127100WpJIOW,WZCL1C52E596A0B94FE6942EB50ACA71E1E2,101902801,150000,150000,420003,99,2,1,1,1,中国银行,12SEP2018:21:47:40,12SEP2018,12SEP2018:21:47:23,12SEP2018:21:47:41,0,20181102
TQYJK201809129MMS93M150,XDCLF768947D9EB241949DA6FBB75663E011,103601993,170000,170000,420002,99,2,1,3,1,中国邮政储蓄银行,12SEP2018:23:53:26,12SEP2018,12SEP2018:23:53:09,12SEP2018:23:53:26,0,20181102
TQYJK20180913NRy8NL1s52,WZCLD17DAD70CC7C4267BFA3575D29DBCD19,103061517,190000,190000,420003,99,2,1,3,1,农业银行,13SEP2018:07:47:44,13SEP2018,13SEP2018:07:47:26,13SEP2018:07:47:45,0,20181102
TQYJK20180913sG0dh1e91O,XDCL5C8980864CA24C42A882D0E5FA931557,104121732,160000,160000,420002,99,2,1,3,1,建设银行,13SEP2018:08:11:14,13SEP2018,13SEP2018:08:10:37,13SEP2018:08:11:14,0,20181102
TQYJK20180913Q63n14C1nv,XDCL2A48A85310BB481EAB9416FD93CB20A5,104501127,150000,150000,420002,99,2,1,1,1,建设银行,13SEP2018:08:41:36,13SEP2018,13SEP2018:08:41:01,13SEP2018:08:41:36,0,20181102
TQYJK201809132vp97195VM,XDCLF178F11D2CDB46908FB63ABECEA6D2A6,105179170,100000,100000,420002,99,2,1,1,1,建设银行,13SEP2018:09:02:02,13SEP2018,13SEP2018:09:01:42,13SEP2018:09:02:03,0,20181102
TQYJK201809139A2P9b7074,XDCL29BF4385DB2D4DB5BE876B3591361B33,102517409,340000,340000,420002,99,2,1,3,1,招商银行,13SEP2018:10:24:53,13SEP2018,13SEP2018:10:24:37,13SEP2018:10:24:53,0,20181102
TQYJK20180913XN189r9ipV,WZCL2EB2170C18994A15856A35D354B05B96,10211534,270000,270000,420003,99,2,1,3,1,建设银行,13SEP2018:10:26:00,13SEP2018,13SEP2018:10:25:43,13SEP2018:10:26:01,0,20181102
TQYJK2018091307cdu5u340,WZCL5388A994A28D4BA5982B6CAEB3DFD08A,103253566,60000,60000,420003,99,2,1,1,1,中国邮政储蓄银行,13SEP2018:11:23:06,13SEP2018,13SEP2018:11:22:44,13SEP2018:11:23:07,0,20181102
TQYJK201809132HTsU73714,XDCL9DCED4D8448648268730E730A5F2955B,101733347,180000,180000,420002,99,2,1,3,1,农业银行,13SEP2018:11:30:57,13SEP2018,13SEP2018:11:30:38,13SEP2018:11:30:57,0,20181102
TQYJK201809134P8555dk33,WZCL8CB27AAECAA4426BB6C6A3D7D9260557,100205018,100000,100000,420003,99,2,1,1,1,建设银行,13SEP2018:11:35:12,13SEP2018,13SEP2018:11:34:33,13SEP2018:11:35:13,0,20181102
TQYJK2018091397JM927HDw,XDCL25E34FF2D171496393CB4BC19B2D6CEF,101025957,110000,110000,420002,99,2,1,1,1,建设银行,13SEP2018:12:30:47,13SEP2018,13SEP2018:12:30:30,13SEP2018:12:30:47,0,20181102
TQYJK201809132pxmt335h1,WZCL42C45CD84CD64528A457AF7837D499DE,102515465,210000,210000,420003,99,2,1,3,1,建设银行,13SEP2018:12:56:35,13SEP2018,13SEP2018:12:56:19,13SEP2018:12:56:36,0,20181102
TQYJK20180913ofT01b50f2,XDCL4595913DAACC41DC97214F6E2D521AA3,103496609,130000,130000,420002,99,2,1,1,1,建设银行,13SEP2018:12:58:46,13SEP2018,13SEP2018:12:58:32,13SEP2018:12:58:47,0,20181102
TQYJK20180913yJL9u3LK2X,WZCL9B04E6FBB436481D9F565A55F2263EC3,103190934,280000,280000,420003,99,2,1,6,1,交通银行,13SEP2018:13:10:56,13SEP2018,13SEP2018:13:10:34,13SEP2018:13:10:56,0,20181102
TQYJK201809135N75qL1C28,XDCL2755D7446C5643B5AE630A50DF194034,104557449,100000,100000,420002,99,2,1,1,1,农业银行,13SEP2018:13:21:06,13SEP2018,13SEP2018:13:20:50,13SEP2018:13:21:06,0,20181102
TQYJK20180913k8y7Vv3MuM,XDCL38EF7120DF6C44389A537FC73639B420,10271249,150000,150000,420002,99,2,1,1,1,中国银行,13SEP2018:14:07:22,13SEP2018,13SEP2018:14:07:10,13SEP2018:14:07:22,0,20181102
TQYJK2018091304IO0K52Xk,XDCLD08CED078C124600B8662EB63FFF4383,101479080,100000,100000,420002,99,2,1,1,1,工商银行,13SEP2018:14:11:57,13SEP2018,13SEP2018:14:11:44,13SEP2018:14:11:58,0,20181102
TQYJK20180913660f0Fc2HZ,XDCL0D2DA07C5D1D4C9FBA1E25F60E45CD1B,101455017,130000,130000,420002,99,2,1,1,1,工商银行,13SEP2018:15:14:29,13SEP2018,13SEP2018:15:14:11,13SEP2018:15:14:30,0,20181102
TQYJK201809138n4oSz961b,XDCLCD437F3F85224BE886D47A8B06531BC8,100314084,110000,110000,420002,99,2,1,1,1,工商银行,13SEP2018:15:22:57,13SEP2018,13SEP2018:15:22:40,13SEP2018:15:22:57,0,20181102
TQYJK20180913Q2oej0Pb3M,XDCL95F221BA6989435298A76576CEF4FBFE,100667109,380000,380000,420002,3,0,1,3,1,建设银行,,,13SEP2018:15:51:30,13SEP2018:15:51:36,0,20181102
TQYJK20180913U7778YCC88,XDCL0AEE4EDAB7B64D208E55E1997F26D2C8,100667109,380000,380000,420002,3,0,1,3,1,建设银行,,,13SEP2018:15:52:52,13SEP2018:15:52:55,0,20181102
TQYJK20180913Hk2Q02zc64,XDCL789A231F09CB4F498EEA17DE051F14AF,100667109,380000,380000,420002,3,0,1,3,1,建设银行,,,13SEP2018:15:54:08,13SEP2018:15:54:12,0,20181102
TQYJK201809132PX399R83P,WZCLC229F29504994507835864A6986352E6,103253566,50000,50000,420003,3,0,1,1,1,中国邮政储蓄银行,,,13SEP2018:15:55:12,13SEP2018:15:55:17,0,20181102
TQYJK20180913gg1sp968j0,WZCLBB7AC61EC8FA432FB6534F5960385D84,103253566,50000,50000,420003,99,2,1,1,1,中国邮政储蓄银行,13SEP2018:15:55:42,13SEP2018,13SEP2018:15:55:28,13SEP2018:15:55:43,0,20181102
TQYJK20180913T539A4x853,XDCLE81F68861535452CB9FF65E9B2941866,100667109,380000,380000,420002,3,0,1,3,1,建设银行,,,13SEP2018:15:55:37,13SEP2018:15:55:41,0,20181102
TQYJK201809132Yd8EQ69Q6,,100667109,380000,380000,420002,2,0,1,3,1,建设银行,,,13SEP2018:15:57:25,,0,20181102
TQYJK20180913rC962a5l09,XDCLB0235C146ED043B5B7CAD5572D3A251F,100667109,380000,380000,420002,99,2,1,3,1,建设银行,13SEP2018:15:57:40,13SEP2018,13SEP2018:15:57:26,13SEP2018:15:57:40,0,20181102
TQYJK201809137Jb3v5513g,XDCL57BAE534866E47BC9509B425FC170541,102431879,110000,110000,420002,99,2,1,1,1,农业银行,13SEP2018:16:39:38,13SEP2018,13SEP2018:16:39:10,13SEP2018:16:39:38,0,20181102
TQYJK20180913526Q8N2PnS,XDCL617CF7AF74FB48229BA059DB70790E98,103966547,140000,140000,420002,99,2,1,1,1,工商银行,13SEP2018:16:49:06,13SEP2018,13SEP2018:16:48:48,13SEP2018:16:49:07,0,20181102
TQYJK20180913MGrAB3R57M,XDCLF11BA19A284245C4ABA0483F37AEB692,104766191,110000,110000,420002,99,2,1,1,1,建设银行,13SEP2018:16:51:10,13SEP2018,13SEP2018:16:50:58,13SEP2018:16:51:10,0,20181102
TQYJK2018091386AvAv86hv,WZCL7E220D18B2594094AEFDFDEEE5B10E88,100279664,130000,130000,420003,99,2,1,1,1,农业银行,13SEP2018:18:37:39,13SEP2018,13SEP2018:18:36:53,13SEP2018:18:37:39,0,20181102
TQYJK20180913790a2o98pl,XDCLF0E43489F29E4AE6A7DD37656CB7D8F1,103838224,100000,100000,420002,99,2,1,1,1,招商银行,13SEP2018:18:40:52,13SEP2018,13SEP2018:18:40:35,13SEP2018:18:40:52,0,20181102
TQYJK20180913MK311x5aU5,WZCL7413EA504EEC43549EFA0B67A99C441F,102646286,150000,150000,420003,99,2,1,1,1,招商银行,13SEP2018:20:11:37,13SEP2018,13SEP2018:20:11:22,13SEP2018:20:11:38,0,20181102
TQYJK201809130N7e1cVH34,XDCLF0DD2FC1E35B43AC84093AD31BBE044E,102035046,160000,160000,420002,99,2,1,1,1,农业银行,13SEP2018:23:22:52,13SEP2018,13SEP2018:23:22:32,13SEP2018:23:22:53,0,20181102
TQYJK201809142649n53807,,101009461,140000,140000,420002,2,0,1,1,1,工商银行,,,14SEP2018:07:41:40,,0,20181102
TQYJK2018091473UX6H823w,XDCL72342B645D2447C4AF11C62E89414E53,101009461,140000,140000,420002,99,2,1,1,1,工商银行,14SEP2018:07:42:24,14SEP2018,14SEP2018:07:41:57,14SEP2018:07:42:25,0,20181102
TQYJK201809147V252N6b97,WZCLFB28DF1E680E4D2485855EE7E2286EAB,102468110,250000,250000,420003,99,2,1,6,1,招商银行,14SEP2018:08:13:27,14SEP2018,14SEP2018:08:13:03,14SEP2018:08:13:28,0,20181102
TQYJK2018091480Fqwy5J4e,WZCL70C40AC3E1B94B3F89926FA23126C120,102202659,300000,300000,420003,99,2,1,3,1,建设银行,14SEP2018:08:56:56,14SEP2018,14SEP2018:08:56:32,14SEP2018:08:56:57,0,20181102
TQYJK2018091450rx95Yukq,XDCLC5A0AFB58C14495C90526D03B2DDA5E2,100220443,110000,110000,420002,99,2,1,1,1,建设银行,14SEP2018:08:59:42,14SEP2018,14SEP2018:08:59:23,14SEP2018:08:59:42,0,20181102
TQYJK201809146i41jz0740,XDCLC8566BB21E6B475386CCEB659199F9CF,101013616,130000,130000,420002,3,0,1,1,1,兴业银行,,,14SEP2018:09:17:07,14SEP2018:09:17:13,0,20181102
TQYJK20180914381B4n5D2s,XDCLB4DAF31C988548708BCBCC0434942FA8,101013616,130000,130000,420002,99,2,1,1,1,兴业银行,14SEP2018:09:18:39,14SEP2018,14SEP2018:09:18:19,14SEP2018:09:18:39,0,20181102
TQYJK20180914nrbp57D11m,WZCLA74145CD8FC043EEAC6A640F8E4349BF,104674770,50000,50000,420003,99,2,1,1,1,工商银行,14SEP2018:09:34:30,14SEP2018,14SEP2018:09:34:07,14SEP2018:09:34:31,0,20181102
TQYJK20180914Pi33X7QRgo,XDCL8D52772F81C04F3EA4F07C2559870655,102880354,380000,380000,420002,99,2,1,3,1,工商银行,14SEP2018:10:07:08,14SEP2018,14SEP2018:10:05:49,14SEP2018:10:07:08,0,20181102
TQYJK20180914PgK8Lo6j71,XDCLCDD2121D5A39440BAF1F8754F969ED62,102235415,150000,150000,420002,99,2,1,1,1,农业银行,14SEP2018:10:32:15,14SEP2018,14SEP2018:10:31:56,14SEP2018:10:32:16,0,20181102
TQYJK201809141PQf4L507I,XDCLFEDBC13758D042CB9B5612E5C192753A,100530838,300000,300000,420002,99,2,1,1,1,建设银行,14SEP2018:11:28:47,14SEP2018,14SEP2018:11:28:29,14SEP2018:11:28:47,0,20181102
TQYJK201809146aD1ev9Nxo,WZCL62752F0C8F90429FB2B5DE55BBF978D8,102385931,790000,790000,420003,3,0,1,3,1,工商银行,,,14SEP2018:12:59:17,14SEP2018:12:59:23,0,20181102
TQYJK20180914Q175498244,WZCLAEA070438CC74D0DB8F13CEF40F74C62,102385931,790000,790000,420003,99,2,1,3,1,工商银行,14SEP2018:13:00:02,14SEP2018,14SEP2018:12:59:40,14SEP2018:13:00:03,0,20181102
TQYJK20180914vv64KMnvQ3,XDCLA9C46A94E1204DECB97479E381B5589A,101018852,130000,130000,420002,99,2,1,1,1,建设银行,14SEP2018:13:43:29,14SEP2018,14SEP2018:13:43:15,14SEP2018:13:43:29,0,20181102
TQYJK20180914W1rC4bJ4pO,XDCLA42A70C3298D44DF9B58B36EB3629565,100313107,120000,120000,420002,99,2,1,1,1,农业银行,14SEP2018:14:03:13,14SEP2018,14SEP2018:14:02:50,14SEP2018:14:03:13,0,20181102
TQYJK201809146Y7893c0xc,XDCL20947D87EBBF45C39131E723204A6B1E,102702019,80000,80000,420002,99,2,1,1,1,交通银行,14SEP2018:14:03:25,14SEP2018,14SEP2018:14:03:05,14SEP2018:14:03:25,0,20181102
TQYJK2018091445H01CYu13,XDCL1255B66254E44B0799DCDE2B0AB5BF3D,100005503,150000,150000,420002,3,0,1,1,1,招商银行,,,14SEP2018:14:29:52,14SEP2018:14:29:57,0,20181102
TQYJK201809149930mm3et0,XDCLC0FE3876597D461BB8A5D865D0AA67AC,100005503,150000,150000,420002,99,2,1,1,1,招商银行,14SEP2018:14:30:28,14SEP2018,14SEP2018:14:30:10,14SEP2018:14:30:28,0,20181102
TQYJK2018091470iN7oxsP1,WZCLDDA23BBCB9354606BD3118524A0F9F3C,100101144,590000,590000,420005,7,4,1,6,2,交通银行,14SEP2018:14:46:49,14SEP2018,14SEP2018:14:46:30,14SEP2018:14:50:01,0,20181102
TQYJK20180914LX9mO7w144,WZCLF4E6C93B46924CBE8A68A5DB7E431FA2,102336382,170000,170000,420005,7,4,1,3,2,中国银行,14SEP2018:15:11:50,14SEP2018,14SEP2018:15:11:28,14SEP2018:15:15:01,0,20181102
TQYJK201809144Z8m7Ji78z,WZCL700DDCA54D0D493CA54645AA8A716AD2,102336382,170000,170000,420005,7,4,1,3,2,中国银行,14SEP2018:15:20:20,14SEP2018,14SEP2018:15:20:01,14SEP2018:15:25:01,0,20181102
TQYJK20180914Fk9L7wj543,XDCL5A49EFFF22E3465F88A586C2F6B86770,10448764,180000,180000,420002,99,2,1,3,1,中国银行,14SEP2018:15:23:29,14SEP2018,14SEP2018:15:23:11,14SEP2018:15:23:30,0,20181102
TQYJK2018091450DgysSIi5,,102586997,230000,230000,420002,2,0,1,3,1,工商银行,,,14SEP2018:15:49:00,,0,20181102
TQYJK201809142R5lI00xc3,XDCLABD0EE867E804743A24150BBA016BB3F,104126326,130000,130000,420002,99,2,1,1,1,农业银行,14SEP2018:17:27:00,14SEP2018,14SEP2018:17:26:41,14SEP2018:17:27:01,0,20181102
TQYJK20180914jQ8g5z4630,WZCL5FEB7A3C5E3943958A0143DA4007EB3F,101637852,120000,120000,420003,99,2,1,1,1,建设银行,14SEP2018:19:12:29,14SEP2018,14SEP2018:19:12:08,14SEP2018:19:12:30,0,20181102
TQYJK20180914448BD8U5rY,XDCL920D402E8A52495F9BA494779BAFB10B,10000982,120000,120000,420002,99,2,1,1,1,工商银行,14SEP2018:20:19:49,14SEP2018,14SEP2018:20:19:31,14SEP2018:20:19:50,0,20181102
TQYJK2018091455k6AfeD2O,XDCL2E0BE4D81778427494053956F1518838,101961037,480000,480000,420002,99,2,1,3,1,交通银行,14SEP2018:20:33:52,14SEP2018,14SEP2018:20:33:35,14SEP2018:20:33:52,0,20181102
TQYJK20180915hClMdL979X,XDCL304CC56AB9964FECA8914D6A5911D92E,101973128,260000,260000,420002,99,2,1,3,1,工商银行,15SEP2018:09:03:03,15SEP2018,15SEP2018:09:02:22,15SEP2018:09:03:03,0,20181102
TQYJK201809152Hg4fXi658,WZCLE491FD82BD9B4730BBA91EE2CCC9829B,102486725,80000,80000,420003,99,2,1,1,1,农业银行,15SEP2018:09:08:21,15SEP2018,15SEP2018:09:08:03,15SEP2018:09:08:22,0,20181102
TQYJK20180915Q9CsDU768j,XDCL5943F5A9E33A4764902670F5842AD6ED,100108854,300000,300000,420002,99,2,1,3,1,建设银行,15SEP2018:09:18:18,15SEP2018,15SEP2018:09:17:58,15SEP2018:09:18:18,0,20181102
TQYJK20180915aN46358uXM,XDCL8AFF795C3B194184B086C67B1DBA269A,100841007,130000,130000,420002,99,2,1,1,1,工商银行,15SEP2018:10:00:47,15SEP2018,15SEP2018:10:00:32,15SEP2018:10:00:47,0,20181102
TQYJK201809151834F886uo,XDCLDB6C429079F84952941D040F129A8093,100002481,100000,100000,420002,99,2,1,1,1,浦东发展银行,15SEP2018:10:56:32,15SEP2018,15SEP2018:10:56:16,15SEP2018:10:56:32,0,20181102
TQYJK20180915A8D8K7q9l8,XDCL1145E340FE5F479B9FD509DECEB3899A,103427481,130000,130000,420002,99,2,1,1,1,农业银行,15SEP2018:11:20:18,15SEP2018,15SEP2018:11:20:00,15SEP2018:11:20:18,0,20181102
TQYJK201809158yq53Q354I,XDCL8D24CC49F644405DAE6A7EA7C3F72F0D,10166839,210000,210000,420002,99,2,1,3,1,民生银行,15SEP2018:12:52:37,15SEP2018,15SEP2018:12:52:20,15SEP2018:12:52:37,0,20181102
TQYJK20180915K4vZs93811,XDCL534E066E8AAC4975A9969D16B48A73F9,100913973,130000,130000,420002,99,2,1,1,1,工商银行,15SEP2018:12:55:56,15SEP2018,15SEP2018:12:55:33,15SEP2018:12:55:56,0,20181102
TQYJK2018091531rz800S51,,103222921,90000,90000,420002,2,0,1,1,1,中国银行,,,15SEP2018:14:17:53,,0,20181102
TQYJK20180915P64q05jv16,XDCL92C70B01767B4C16B34C0C0C50446FF9,103222921,90000,90000,420002,99,2,1,1,1,中国银行,15SEP2018:14:18:17,15SEP2018,15SEP2018:14:18:02,15SEP2018:14:18:17,0,20181102
TQYJK20180915IQkquLL79i,XDCL54E3916AB1AD4221BEF43F8EBE6EF0CA,100058571,150000,150000,420002,99,2,1,1,1,招商银行,15SEP2018:15:52:10,15SEP2018,15SEP2018:15:51:52,15SEP2018:15:52:10,0,20181102
TQYJK20180915b7809Ne3nq,WZCL2DB044BE8C8F4A788C38A2212D31B9BE,104398708,1150000,1150000,420003,99,2,1,6,1,平安银行,15SEP2018:15:59:35,15SEP2018,15SEP2018:15:59:13,15SEP2018:15:59:36,0,20181102
TQYJK20180915d6rV803r12,XDCL35D0E8FD647F47B4BEC8B8463281B7D9,103893120,230000,230000,420002,99,2,1,3,1,农业银行,15SEP2018:16:56:21,15SEP2018,15SEP2018:16:56:09,15SEP2018:16:56:22,0,20181102
TQYJK20180915r82d40rerK,,102559868,80000,80000,420002,2,0,1,1,1,农业银行,,,15SEP2018:17:14:04,,0,20181102
TQYJK201809157c4H62miS4,XDCL4D4CD22D6C3343CD8563FF4DC83F8A60,102559868,80000,80000,420002,99,2,1,1,1,农业银行,15SEP2018:17:17:37,15SEP2018,15SEP2018:17:17:21,15SEP2018:17:17:37,0,20181102
TQYJK201809154pkv538955,XDCLF30CE4B5448648CFA01E3B497BC7AF32,102559868,80000,80000,420002,99,2,1,1,1,农业银行,15SEP2018:17:28:14,15SEP2018,15SEP2018:17:27:54,15SEP2018:17:28:14,0,20181102
TQYJK201809156Tn4V1841x,XDCL56681287D8104B68A995A3C4B760A0A2,100854969,150000,150000,420002,99,2,1,1,1,工商银行,15SEP2018:19:22:02,15SEP2018,15SEP2018:19:21:47,15SEP2018:19:22:02,0,20181102
TQYJK20180915L92sE1EH15,XDCLAB7907C209FE4D17ADCFC5B6632E3E99,104920584,150000,150000,420002,99,2,1,1,1,建设银行,15SEP2018:20:49:58,15SEP2018,15SEP2018:20:49:46,15SEP2018:20:49:58,0,20181102
TQYJK20180916Ox4Z9cuNs4,XDCL906AFE70ADF64A6D9CFB39E55457DDC6,102391096,60000,60000,420002,99,4,1,1,1,建设银行,16SEP2018:02:56:36,16SEP2018,16SEP2018:02:56:18,17SEP2018:10:00:34,0,20181102
TQYJK201809162UhZ0E48Q0,XDCLDFB1B0C1C56F475AB87A473D314CB473,102483708,140000,140000,420002,99,2,1,1,1,农业银行,16SEP2018:08:37:16,16SEP2018,16SEP2018:08:36:52,16SEP2018:08:37:17,0,20181102
TQYJK201809160WXp26Hmwu,WZCL88B6BE7020174B71B4283C6B3DF89F21,10082503,130000,130000,420003,99,2,1,1,1,农业银行,16SEP2018:09:28:38,16SEP2018,16SEP2018:09:28:13,16SEP2018:09:28:39,0,20181102
TQYJK2018091615vD3l7Kc3,XDCL9EB034288F2E4E1EAAD25B52008A440C,100768485,290000,290000,420002,3,0,1,1,1,民生银行,,,16SEP2018:09:37:39,16SEP2018:09:37:43,0,20181102
TQYJK20180916a0aBV5bsz9,XDCL2B17F3180E334969A9E77F64616A75B2,100768485,290000,290000,420002,99,2,1,1,1,民生银行,16SEP2018:09:38:07,16SEP2018,16SEP2018:09:37:52,16SEP2018:09:38:08,0,20181102
TQYJK2018091632216O6C3V,XDCLBCDDF4FC3072488D8BF4BCE13418F9E1,104596722,200000,200000,420002,99,2,1,3,1,建设银行,16SEP2018:10:43:55,16SEP2018,16SEP2018:10:43:40,16SEP2018:10:43:56,0,20181102
TQYJK20180916Hs78971027,XDCL21839A267E3246AB8F2DE6BFA8FE956B,102086821,150000,150000,420002,3,0,1,1,1,建设银行,,,16SEP2018:11:14:19,16SEP2018:11:14:25,0,20181102
TQYJK20180916Rt19o56r92,XDCL5EFD93CAE7C74DBE88A14555DD25D68D,102086821,150000,150000,420002,99,2,1,1,1,建设银行,16SEP2018:11:14:47,16SEP2018,16SEP2018:11:14:36,16SEP2018:11:14:48,0,20181102
TQYJK201809167Z532d1RR9,XDCL6EE13D9834214287BCF2B4D702AABE88,101648899,60000,60000,420002,99,2,1,1,1,建设银行,16SEP2018:12:46:09,16SEP2018,16SEP2018:12:45:57,16SEP2018:12:46:10,0,20181102
TQYJK2018091644ZV000z67,XDCLBAB3C2422E33455DBC8CFFBBBA226141,100860931,110000,110000,420002,99,2,1,1,1,建设银行,16SEP2018:13:34:32,16SEP2018,16SEP2018:13:34:13,16SEP2018:13:34:32,0,20181102
TQYJK20180916vG8M4j74S3,XDCL13FA316CEEF445E3A21B667153DC4964,101123732,150000,150000,420002,99,2,1,1,1,平安银行,16SEP2018:13:52:13,16SEP2018,16SEP2018:13:52:01,16SEP2018:13:52:13,0,20181102
TQYJK20180916188lHBA4v6,XDCL204445FEDD9346DC9E861AC4FCCF9C19,104581675,140000,140000,420002,99,2,1,1,1,建设银行,16SEP2018:14:33:37,16SEP2018,16SEP2018:14:33:26,16SEP2018:14:33:37,0,20181102
TQYJK20180916Ya273bA892,XDCL0D45202092DB4319A53D8560C9C07AED,101834763,120000,120000,420002,99,2,1,1,1,农业银行,16SEP2018:15:55:46,16SEP2018,16SEP2018:15:55:26,16SEP2018:15:55:47,0,20181102
TQYJK20180916c6BOm0mQK8,WZCLF011943086F74729AEEE33792E93C6AF,102336382,170000,170000,420005,3,0,1,3,2,中国银行,,,16SEP2018:17:40:55,16SEP2018:17:40:59,0,20181102
TQYJK20180916tl611By53r,WZCLF04FC8D7CD6C4531842581688D5D04E2,102336382,170000,170000,420005,7,4,1,3,2,中国银行,16SEP2018:17:41:44,16SEP2018,16SEP2018:17:41:15,16SEP2018:17:45:02,0,20181102
TQYJK20180916E556s545e3,XDCL6DADB6F61AC14190933430DE77A23B0D,102102543,130000,130000,420002,99,2,1,1,1,建设银行,16SEP2018:18:00:23,16SEP2018,16SEP2018:18:00:04,16SEP2018:18:00:24,0,20181102
TQYJK20180916i8042D0G1k,XDCL8ED48186C5284D40B37E9F2EABC4D7BD,102243853,80000,80000,420002,99,2,1,1,1,中国工商银行,16SEP2018:19:25:19,16SEP2018,16SEP2018:19:25:05,16SEP2018:19:25:20,0,20181102
TQYJK20180916V9oyz1v1l1,XDCL980B9333384A459F85B97A140070B996,102713953,150000,150000,420002,99,2,1,1,1,农业银行,16SEP2018:20:51:22,16SEP2018,16SEP2018:20:51:04,16SEP2018:20:51:22,0,20181102
TQYJK20180916ej5f7hC0aU,WZCL16DA944D01104F34983CDD29EA04438F,10212136,60000,60000,420003,3,0,1,1,1,工商银行,,,16SEP2018:20:55:46,16SEP2018:20:55:52,0,20181102
TQYJK20180916q3L4YUj8i3,WZCL846D5F46168D406993D879CA95D14D7D,10212136,60000,60000,420003,3,0,1,1,1,工商银行,,,16SEP2018:20:56:13,16SEP2018:20:56:18,0,20181102
TQYJK201809161Aax6S1G5q,WZCL8BB9D37205394AE09B3B0F7970F47E90,10212136,60000,60000,420003,99,2,1,1,1,工商银行,16SEP2018:20:56:54,16SEP2018,16SEP2018:20:56:36,16SEP2018:20:56:54,0,20181102
TQYJK201809161d97312081,XDCL3E44F7AFB5AE4FDA92D3BE4604AFD807,102058051,70000,70000,420002,3,0,1,1,1,建设银行,,,16SEP2018:21:07:36,16SEP2018:21:07:40,0,20181102
TQYJK20180916ve2xfQ8257,XDCLE333A2DEF95D4286BAC6174218413B4B,102058051,70000,70000,420002,99,2,1,1,1,建设银行,16SEP2018:21:08:13,16SEP2018,16SEP2018:21:07:53,16SEP2018:21:08:13,0,20181102
TQYJK20180916Rqb43S60gO,,102481055,250000,250000,420002,2,0,1,3,1,民生银行,,,16SEP2018:22:18:19,,0,20181102
TQYJK201809162E3ITq6e3R,XDCLC3519E7F156F4215830FA16CC8FCA9DC,102481055,250000,250000,420002,99,2,1,3,1,民生银行,16SEP2018:22:18:52,16SEP2018,16SEP2018:22:18:34,16SEP2018:22:18:53,0,20181102
TQYJK20180916YQ613E5834,XDCLC8D7F942005240AE9E75F2085F1DDE58,102910468,130000,130000,420002,99,2,1,1,1,中国银行,16SEP2018:22:45:39,16SEP2018,16SEP2018:22:45:22,16SEP2018:22:45:39,0,20181102
