id,memberId,orderNo,orderType,totalNum,num,repayStatus,repayType,isOverdue,repayDate,payDate,payAmt,overdueNum,initTotalAmt,initPrincipal,initFee,initAdvanceFee,totalAmt,principal,fee,overdue,latefee,advanceFee,poundage,remainTotalAmt,remainPrincipal,remainFee,remainOverdue,remainLatefee,remainAdvanceFee,waiverFee,waiverAdvanceFee,waiverOverdue,waiverLatefee,waiverPoundage,loanDiscountfee,dayLoanDiscount,payLoanDiscountfee,repayDiscountfee,refundTotalAmt,isFree,discountParty,rotateStatus,deleted,crtTime,uptTime,interestStatus,deferredFlag,UPDATE_DAY
3700710,102924605,TQYJK2018071368el25nY57,1,3,3,2,4,0,13OCT2018,14OCT2018:09:49:33,58947,1,58890,57764,1126,0,58947,57764,1126,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13JUL2018:14:59:43,14OCT2018:09:49:33,0,,20181102
3701685,103190934,TQYJK20180713c39mxpZ418,1,3,3,2,4,0,13OCT2018,16OCT2018:12:25:24,34744,3,34642,33979,663,0,34744,33979,663,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13JUL2018:17:02:00,16OCT2018:12:25:24,0,,20181102
3702813,100229930,TQYJK20180713uA76a1v73q,1,6,3,2,1,0,13OCT2018,13OCT2018:18:33:23,92833,0,92833,83333,9500,0,92833,83333,9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13JUL2018:20:13:55,13OCT2018:18:33:23,0,,20181102
3900682,104475352,TQYJK20180813n4262Y342N,1,6,2,2,1,0,13OCT2018,13OCT2018:08:02:10,53467,0,53467,48546,4921,0,53467,48546,4921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13AUG2018:06:23:20,13OCT2018:08:02:10,0,0,20181102
3901239,102336382,TQYJK20180813T4xx55M3HR,1,3,2,2,3,0,13OCT2018,10SEP2018:17:41:35,206651,0,212897,206651,6246,0,206651,206651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13AUG2018:09:27:02,10SEP2018:17:41:35,0,0,20181102
3901249,101163772,TQYJK20180813NzOkt06uDh,1,3,2,2,3,0,13OCT2018,15AUG2018:12:52:56,155850,0,155850,150000,5850,0,155850,150000,0,0,0,0,5850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13AUG2018:09:28:15,15AUG2018:12:52:56,0,0,20181102
3901481,102336382,TQYJK20180813Jl53p6301B,1,3,2,2,3,0,13OCT2018,10SEP2018:17:42:08,53329,0,54941,53329,1612,0,53329,53329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13AUG2018:09:53:09,10SEP2018:17:42:08,0,0,20181102
3902279,101504886,TQYJK20180813GA3iIc2F61,1,3,2,2,4,0,13OCT2018,15OCT2018:16:27:40,102544,2,102176,96666,5510,0,102544,96666,5510,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13AUG2018:11:29:33,15OCT2018:16:27:40,0,0,20181102
3903146,100667109,TQYJK20180813732nohpxG8,1,3,2,2,4,0,13OCT2018,15OCT2018:15:43:51,55553,2,55413,53333,2080,0,55553,53333,2080,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13AUG2018:13:29:56,15OCT2018:15:43:51,0,0,20181102
3904543,100994943,TQYJK20180813YEW8441825,1,3,2,2,4,0,13OCT2018,15OCT2018:18:26:02,62473,2,62355,59992,2363,0,62473,59992,2363,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13AUG2018:16:45:10,15OCT2018:18:26:02,0,0,20181102
3905261,103190934,TQYJK20180813Hi1IJ3Jl3x,1,3,2,2,4,0,13OCT2018,16OCT2018:08:39:38,66005,3,65819,63325,2494,0,66005,63325,2494,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13AUG2018:18:45:59,16OCT2018:08:39:38,0,0,20181102
3905423,100840394,TQYJK20180813E0ls1Z74S7,1,3,2,2,2,0,13OCT2018,13OCT2018:10:25:33,84560,0,84560,80000,4560,0,84560,80000,4560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13AUG2018:19:19:26,13OCT2018:10:25:33,0,0,20181102
3905456,10448764,TQYJK201808135SJ42U55I8,1,3,2,2,1,0,13OCT2018,13OCT2018:10:12:49,193946,0,193946,186666,7280,0,193946,186666,7280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13AUG2018:19:24:26,13OCT2018:10:12:49,0,0,20181102
4080820,103061517,TQYJK20180913NRy8NL1s52,1,3,1,2,1,0,13OCT2018,13OCT2018:16:51:45,67038,0,67038,63333,3705,0,67038,63333,3705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13SEP2018:07:47:45,13OCT2018:16:51:45,0,0,20181102
4080905,104121732,TQYJK20180913sG0dh1e91O,1,3,1,2,1,0,13OCT2018,13OCT2018:17:51:12,56453,0,56453,53333,3120,0,56453,53333,3120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13SEP2018:08:11:14,13OCT2018:17:51:12,0,0,20181102
4081231,105179170,TQYJK201809132vp97195VM,1,1,1,2,3,0,13OCT2018,12OCT2018:08:29:29,102660,0,102850,100000,2850,0,102850,100000,2755,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,190,4,190,0,0,0,0,1,0,13SEP2018:09:02:02,12OCT2018:08:29:29,0,0,20181102
4081931,102517409,TQYJK201809139A2P9b7074,1,3,1,2,1,0,13OCT2018,13OCT2018:13:42:14,119475,0,119963,113333,6630,0,119963,113333,6630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,15,488,0,0,0,0,1,0,13SEP2018:10:24:53,13OCT2018:13:42:14,0,0,20181102
4081937,10211534,TQYJK20180913XN189r9ipV,1,3,1,2,2,0,13OCT2018,13OCT2018:10:35:16,95265,0,95265,90000,5265,0,95265,90000,5265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13SEP2018:10:26:00,13OCT2018:10:35:16,0,0,20181102
4082470,103253566,TQYJK2018091307cdu5u340,1,1,1,2,1,0,13OCT2018,13OCT2018:09:33:15,61170,0,61170,60000,1170,0,61170,60000,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13SEP2018:11:23:06,13OCT2018:09:33:15,0,0,20181102
4082531,101733347,TQYJK201809132HTsU73714,1,3,1,2,3,0,13OCT2018,12OCT2018:10:10:39,65130,0,65130,60000,5130,0,65130,60000,4959,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13SEP2018:11:30:57,12OCT2018:10:10:39,0,0,20181102
4082564,100205018,TQYJK201809134P8555dk33,1,1,1,2,3,0,13OCT2018,12OCT2018:10:21:54,101950,0,101950,100000,1950,0,101950,100000,1885,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13SEP2018:11:35:12,12OCT2018:10:21:54,0,0,20181102
4083205,102515465,TQYJK201809132pxmt335h1,1,3,1,2,2,0,13OCT2018,13OCT2018:10:41:37,74095,0,74095,70000,4095,0,74095,70000,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13SEP2018:12:56:35,13OCT2018:10:41:37,0,0,20181102
4083230,103496609,TQYJK20180913ofT01b50f2,1,1,1,2,1,0,13OCT2018,13OCT2018:22:19:44,133705,0,133705,130000,3705,0,133705,130000,3705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13SEP2018:12:58:46,13OCT2018:22:19:44,0,0,20181102
4083306,103190934,TQYJK20180913yJL9u3LK2X,1,6,1,2,4,0,13OCT2018,16OCT2018:12:25:56,52264,3,52126,46666,5460,0,52264,46666,5460,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13SEP2018:13:10:56,16OCT2018:12:25:56,0,0,20181102
4083392,104557449,TQYJK201809135N75qL1C28,1,1,1,2,3,0,13OCT2018,12OCT2018:08:44:45,102850,0,102850,100000,2850,0,102850,100000,2755,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13SEP2018:13:21:06,12OCT2018:08:44:45,0,0,20181102
4083673,10271249,TQYJK20180913k8y7Vv3MuM,1,1,1,2,2,0,13OCT2018,13OCT2018:10:49:12,154275,0,154275,150000,4275,0,154275,150000,4275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13SEP2018:14:07:22,13OCT2018:10:49:12,0,0,20181102
4083709,101479080,TQYJK2018091304IO0K52Xk,1,1,1,2,4,0,13OCT2018,15OCT2018:16:45:43,103230,2,102850,100000,2850,0,103230,100000,2850,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13SEP2018:14:11:57,15OCT2018:16:45:43,0,0,20181102
4084055,101455017,TQYJK20180913660f0Fc2HZ,1,1,1,2,3,0,13OCT2018,19SEP2018:13:48:05,130741,0,133705,130000,3705,0,130741,130000,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13SEP2018:15:14:29,19SEP2018:13:48:05,0,0,20181102
4084109,100314084,TQYJK201809138n4oSz961b,1,1,1,2,4,0,13OCT2018,31OCT2018:16:11:13,116897,18,113135,110000,3135,0,116897,110000,3135,3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13SEP2018:15:22:57,31OCT2018:16:11:13,0,0,20181102
4084378,103253566,TQYJK20180913gg1sp968j0,1,1,1,2,1,0,13OCT2018,13OCT2018:09:35:57,50812,0,50975,50000,975,0,50975,50000,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,5,163,0,0,0,0,1,0,13SEP2018:15:55:42,13OCT2018:09:35:57,0,0,20181102
4084396,100667109,TQYJK20180913rC962a5l09,1,3,1,2,4,0,13OCT2018,15OCT2018:14:50:14,134406,2,134076,126666,7410,0,134406,126666,7410,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13SEP2018:15:57:40,15OCT2018:14:50:14,0,0,20181102
4084671,102431879,TQYJK201809137Jb3v5513g,1,1,1,2,4,0,13OCT2018,15OCT2018:12:43:16,113553,2,113135,110000,3135,0,113553,110000,3135,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13SEP2018:16:39:38,15OCT2018:12:43:16,0,0,20181102
4084727,103966547,TQYJK20180913526Q8N2PnS,1,1,1,2,2,0,13OCT2018,13OCT2018:10:55:23,143990,0,143990,140000,3990,0,143990,140000,3990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13SEP2018:16:49:06,13OCT2018:10:55:23,0,0,20181102
4084740,104766191,TQYJK20180913MGrAB3R57M,1,1,1,2,4,0,13OCT2018,17OCT2018:11:49:08,113971,4,113135,110000,3135,0,113971,110000,3135,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13SEP2018:16:51:10,17OCT2018:11:49:08,0,0,20181102
4085316,100279664,TQYJK2018091386AvAv86hv,1,1,1,2,1,0,13OCT2018,13OCT2018:09:19:27,132535,0,132535,130000,2535,0,132535,130000,2535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13SEP2018:18:37:39,13OCT2018:09:19:27,0,0,20181102
4085341,103838224,TQYJK20180913790a2o98pl,1,1,1,2,1,0,13OCT2018,13OCT2018:18:46:52,102850,0,102850,100000,2850,0,102850,100000,2850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13SEP2018:18:40:52,13OCT2018:18:46:52,0,0,20181102
4085716,102646286,TQYJK20180913MK311x5aU5,1,1,1,2,3,0,13OCT2018,25SEP2018:21:04:32,152925,0,152925,150000,2925,0,152925,150000,1170,0,0,0,1755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13SEP2018:20:11:37,25SEP2018:21:04:32,0,0,20181102
2811793,101363824,TQYJK201802141072G455n2,1,12,8,2,2,0,14OCT2018,14OCT2018:10:08:59,45840,0,45840,42540,3300,0,45840,42540,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14FEB2018:10:20:07,14OCT2018:10:08:59,0,,20181102
2966880,104118914,TQYJK20180314q7T0J01gQ3,1,12,7,2,3,0,14OCT2018,15AUG2018:21:15:37,34590,0,37708,33582,4126,0,34590,33582,0,0,0,0,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14MAR2018:11:25:36,15AUG2018:21:15:37,0,,20181102
3341007,104674770,TQYJK20180514t1N2vlJ2PV,1,6,5,2,2,0,14OCT2018,14OCT2018:10:13:33,53467,0,53467,51441,2026,0,53467,51441,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14MAY2018:11:11:04,14OCT2018:10:13:33,0,,20181102
3342885,10174640,TQYJK20180514u65L9D44m0,1,6,5,2,2,0,14OCT2018,14OCT2018:10:14:36,89112,0,89112,85736,3376,0,89112,85736,3376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14MAY2018:16:10:45,14OCT2018:10:14:36,0,,20181102
3704062,100953910,TQYJK201807143047411630,1,3,3,2,3,0,14OCT2018,12AUG2018:12:23:41,17320,0,17320,16989,331,0,17320,16989,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14JUL2018:08:07:59,12AUG2018:12:23:41,0,,20181102
3704467,102336382,TQYJK20180714nVh4830f5y,1,3,3,2,3,0,14OCT2018,13AUG2018:09:25:01,125298,0,127177,125298,1879,0,125298,125298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14JUL2018:09:35:03,13AUG2018:09:25:01,0,,20181102
3705352,104720002,TQYJK20180714730A11NFI3,1,3,3,2,3,0,14OCT2018,18AUG2018:12:35:01,57570,0,58434,57570,864,0,57570,57570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14JUL2018:11:04:22,18AUG2018:12:35:01,0,,20181102
3706955,101899258,TQYJK2018071450v3dF8D4r,1,6,3,2,1,0,14OCT2018,14OCT2018:15:37:53,89112,0,89112,82487,6625,0,89112,82487,6625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14JUL2018:15:24:17,14OCT2018:15:37:53,0,,20181102
3707796,10116449,TQYJK201807147nq5lj14s4,1,3,3,2,4,0,14OCT2018,16OCT2018:08:41:31,38180,2,38106,37377,729,0,38180,37377,729,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14JUL2018:17:43:02,16OCT2018:08:41:31,0,,20181102
3708954,104770166,TQYJK20180714436D7ts0Ju,1,3,3,2,4,0,14OCT2018,15OCT2018:09:04:06,38143,1,38106,37377,729,0,38143,37377,729,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14JUL2018:22:36:22,15OCT2018:09:04:06,0,,20181102
3906325,104473293,TQYJK20180814hbVY5HlC8C,1,3,2,2,2,0,14OCT2018,14OCT2018:10:25:25,91606,0,91606,86666,4940,0,91606,86666,4940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14AUG2018:02:15:39,14OCT2018:10:25:25,0,0,20181102
3906789,102880354,TQYJK201808140m5juxX96x,1,3,2,2,5,0,14OCT2018,15OCT2018:11:48:08,155760,1,155466,146666,8800,0,155760,146666,8800,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14AUG2018:08:56:42,15OCT2018:11:48:08,0,0,20181102
3907281,103024915,TQYJK201808142Ev6wv727G,1,3,2,2,1,0,14OCT2018,14OCT2018:18:51:03,173209,0,173209,166646,6563,0,173209,166646,6563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14AUG2018:10:07:49,14OCT2018:18:51:03,0,0,20181102
3910294,103222921,TQYJK201808141ICxVQ58R0,1,3,2,2,2,0,14OCT2018,14OCT2018:10:34:32,102176,0,102176,96666,5510,0,102176,96666,5510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14AUG2018:17:03:04,14OCT2018:10:34:32,0,0,20181102
3911162,102517409,TQYJK201808144a1F04e0L8,1,3,2,2,1,0,14OCT2018,14OCT2018:15:23:07,114290,0,114290,110000,4290,0,114290,110000,4290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14AUG2018:19:44:19,14OCT2018:15:23:07,0,0,20181102
3911656,103800257,TQYJK20180814VM63q3lC6v,1,6,2,2,1,0,14OCT2018,14OCT2018:10:57:12,37427,0,37427,33982,3445,0,37427,33982,3445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14AUG2018:22:02:20,14OCT2018:10:57:12,0,0,20181102
4086695,101009461,TQYJK2018091473UX6H823w,1,1,1,2,3,0,14OCT2018,11OCT2018:12:06:02,143990,0,143990,140000,3990,0,143990,140000,3591,0,0,0,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14SEP2018:07:42:24,11OCT2018:12:06:02,0,0,20181102
4086751,102468110,TQYJK201809147V252N6b97,1,6,1,2,4,0,14OCT2018,15OCT2018:09:01:41,46582,1,46541,41666,4875,0,46582,41666,4875,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14SEP2018:08:13:27,15OCT2018:09:01:41,0,0,20181102
4087022,102202659,TQYJK2018091480Fqwy5J4e,1,3,1,2,3,0,14OCT2018,24SEP2018:15:49:39,105850,0,105850,100000,5850,0,105850,100000,1950,0,0,0,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14SEP2018:08:56:56,24SEP2018:15:49:39,0,0,20181102
4087037,100220443,TQYJK2018091450rx95Yukq,1,1,1,2,1,0,14OCT2018,14OCT2018:12:02:37,113135,0,113135,110000,3135,0,113135,110000,3135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14SEP2018:08:59:42,14OCT2018:12:02:37,0,0,20181102
4087191,101013616,TQYJK20180914381B4n5D2s,1,1,1,2,3,0,14OCT2018,13OCT2018:09:59:14,133230,0,133705,130000,3705,0,133705,130000,3582,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,475,10,475,0,0,0,0,1,0,14SEP2018:09:18:39,13OCT2018:09:59:14,0,0,20181102
4087327,104674770,TQYJK20180914nrbp57D11m,1,1,1,2,1,0,14OCT2018,14OCT2018:10:15:09,50975,0,50975,50000,975,0,50975,50000,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14SEP2018:09:34:30,14OCT2018:10:15:09,0,0,20181102
4087680,102880354,TQYJK20180914Pi33X7QRgo,1,3,1,2,5,0,14OCT2018,15OCT2018:11:49:08,138320,1,138066,126666,11400,0,138320,126666,11400,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14SEP2018:10:07:08,15OCT2018:11:49:08,0,0,20181102
4087909,102235415,TQYJK20180914PgK8Lo6j71,1,1,1,2,4,0,14OCT2018,15OCT2018:16:15:36,154560,1,154275,150000,4275,0,154560,150000,4275,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14SEP2018:10:32:16,15OCT2018:16:15:36,0,0,20181102
4088416,100530838,TQYJK201809141PQf4L507I,1,1,1,2,2,0,14OCT2018,14OCT2018:10:52:23,305850,0,305850,300000,5850,0,305850,300000,5850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14SEP2018:11:28:47,14OCT2018:10:52:23,0,0,20181102
4088995,102385931,TQYJK20180914Q175498244,1,3,1,2,1,0,14OCT2018,14OCT2018:12:38:56,278250,0,278738,263333,15405,0,278738,263333,15405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,15,488,0,0,0,0,1,0,14SEP2018:13:00:02,14OCT2018:12:38:56,0,0,20181102
4089341,101018852,TQYJK20180914vv64KMnvQ3,1,1,1,2,3,0,14OCT2018,13OCT2018:11:33:58,133467,0,133705,130000,3705,0,133705,130000,3582,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,238,5,238,0,0,0,0,1,0,14SEP2018:13:43:29,13OCT2018:11:33:58,0,0,20181102
4089474,100313107,TQYJK20180914W1rC4bJ4pO,1,1,1,2,3,0,14OCT2018,05OCT2018:11:04:45,122945,0,123420,120000,3420,0,123420,120000,2394,0,0,0,1026,0,0,0,0,0,0,0,0,0,0,0,475,10,475,0,0,0,0,1,0,14SEP2018:14:03:13,05OCT2018:11:04:45,0,0,20181102
4089475,102702019,TQYJK201809146Y7893c0xc,1,1,1,2,4,0,14OCT2018,15OCT2018:20:02:16,82432,1,82280,80000,2280,0,82432,80000,2280,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14SEP2018:14:03:25,15OCT2018:20:02:16,0,0,20181102
4089657,100005503,TQYJK201809149930mm3et0,1,1,1,2,1,0,14OCT2018,14OCT2018:14:59:54,154275,0,154275,150000,4275,0,154275,150000,4275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14SEP2018:14:30:28,14OCT2018:14:59:54,0,0,20181102
4090055,10448764,TQYJK20180914Fk9L7wj543,1,3,1,2,2,0,14OCT2018,14OCT2018:11:08:59,63510,0,63510,60000,3510,0,63510,60000,3510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14SEP2018:15:23:29,14OCT2018:11:08:59,0,0,20181102
4090868,104126326,TQYJK201809142R5lI00xc3,1,1,1,2,3,0,14OCT2018,01OCT2018:09:55:34,132100,0,133705,130000,3705,0,132100,130000,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14SEP2018:17:27:00,01OCT2018:09:55:34,0,0,20181102
4091473,101637852,TQYJK20180914jQ8g5z4630,1,1,1,2,3,0,14OCT2018,13OCT2018:11:10:11,122340,0,122340,120000,2340,0,122340,120000,2262,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14SEP2018:19:12:29,13OCT2018:11:10:11,0,0,20181102
4091840,10000982,TQYJK20180914448BD8U5rY,1,1,1,2,4,0,14OCT2018,15OCT2018:13:42:03,123648,1,123420,120000,3420,0,123648,120000,3420,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14SEP2018:20:19:49,15OCT2018:13:42:03,0,0,20181102
4091950,101961037,TQYJK2018091455k6AfeD2O,1,3,1,2,1,0,14OCT2018,14OCT2018:10:06:40,173490,0,173680,160000,13680,0,173680,160000,13680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,4,190,0,0,0,0,1,0,14SEP2018:20:33:52,14OCT2018:10:06:40,0,0,20181102
4185454,102035046,TQYJK20180930849nlm0rlO,1,1,1,2,4,0,14OCT2018,15OCT2018:21:06:17,162432,1,162128,160000,2128,0,162432,160000,2128,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30SEP2018:11:33:10,15OCT2018:21:06:17,0,0,20181102
2645391,100400485,TQYJK201801152FMu38Usx9,1,12,9,2,4,0,15OCT2018,27OCT2018:10:40:28,30318,12,29706,26666,3040,0,30318,26666,3040,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15JAN2018:11:22:57,27OCT2018:10:40:28,0,,20181102
2975415,103278739,TQYJK201803155D266m82A6,1,12,7,2,4,0,15OCT2018,16OCT2018:18:51:55,146789,1,146688,134126,12562,0,146789,134126,12562,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15MAR2018:21:35:04,16OCT2018:18:51:55,0,,20181102
3191996,101159252,TQYJK20180415j0R170XS7a,1,6,6,2,3,0,15OCT2018,11JUL2018:15:29:07,89113,0,89113,87409,1704,0,89113,87409,0,0,0,0,1704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15APR2018:21:13:48,11JUL2018:15:29:07,0,,20181102
3709886,101973128,TQYJK20180715513u40BMNH,1,3,3,2,1,0,15OCT2018,15OCT2018:15:38:33,54854,0,54854,53334,1520,0,54854,53334,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15JUL2018:09:16:30,15OCT2018:15:38:33,0,,20181102
3710082,101031370,TQYJK201807150uZJZzK6Tr,1,3,3,2,3,0,15OCT2018,14OCT2018:13:24:56,68568,0,68568,66668,1900,0,68568,66668,1837,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15JUL2018:09:49:54,14OCT2018:13:24:56,0,,20181102
3710314,100205018,TQYJK2018071558K591K2z8,1,3,3,2,3,0,15OCT2018,07AUG2018:19:39:40,34642,0,34642,33979,663,0,34642,33979,0,0,0,0,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15JUL2018:10:26:26,07AUG2018:19:39:40,0,,20181102
3713786,103893120,TQYJK20180715yL8826J1FL,1,3,3,2,3,0,15OCT2018,15AUG2018:19:03:36,78968,0,78968,76668,2300,0,78968,76668,0,0,0,0,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15JUL2018:20:19:16,15AUG2018:19:03:36,0,,20181102
3913742,10166839,TQYJK201808151057wHaceV,1,3,2,2,1,0,15OCT2018,15OCT2018:21:03:12,109223,0,109223,103333,5890,0,109223,103333,5890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15AUG2018:11:41:59,15OCT2018:21:03:12,0,0,20181102
3914245,101163772,TQYJK20180815iYhl994vAI,1,3,2,2,1,0,15OCT2018,15OCT2018:11:13:49,169703,0,169703,163333,6370,0,169703,163333,6370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15AUG2018:12:54:04,15OCT2018:11:13:49,0,0,20181102
3914584,100687518,TQYJK201808155iLf5t3361,1,3,2,2,1,0,15OCT2018,15OCT2018:15:09:23,58891,0,58891,56660,2231,0,58891,56660,2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15AUG2018:13:37:10,15OCT2018:15:09:23,0,0,20181102
