id,memberId,orderNo,bizOrderNo,loanAmount,loanDate,isFree,freeNum,interestType,feeRate,rateType,totalNum,payNum,nextRepayDate,overdueNum,orderStatus,isOverdue,cancelFlag,channelType,acctTempId,logicTime,parentOrderNo,orderType,totalPayAmt,serviceFee,totalInitFee,totalAmt,totalPrincipal,totalFee,totalOverdue,totalLatefee,totalAdvanceFee,totalRepayPoundage,totalRepayDiscountfee,totalLoanDiscountfee,totalDayLoanDiscountfee,totalPayLoanDiscountfee,loanDiscountfeeType,loanDiscountfeeAmt,loanDiscountfeeRate,remainTotalAmt,remainTotalPrincipal,remainTotalFee,remainTotalOverdue,remainTotalLatefee,refundDate,refundTotalAmt,waiverTotalAmt,deleted,crtTime,uptTime,deferredFlag,loanTerm,loanTermUnit,UPDATE_DAY
1615406,101472039,TQYJK2017111716ptLY26gT,,180000,17NOV2017,0,0,2,0.0650,3,1,0,17DEC2017,1,1,1,0,C002,420003,02NOV2018:00:06:02,,1,0,0,3510,258390,180000,3510,74880,0,0,0,0,0,0,0,0,0,0.0000,258390,180000,3510,74880,0,,0,0,0,17NOV2017:13:49:34,17DEC2017:00:01:26,,,,20181102
1615560,100747046,TQYJK20171117GJ21b11r4B,,100000,17NOV2017,0,0,2,0.0650,3,3,3,17FEB2018,0,2,0,0,C002,420003,17FEB2018:07:50:42,,1,103926,0,3926,103926,100000,3926,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,17NOV2017:16:39:06,17FEB2018:00:01:03,,,,20181102
1616004,10058800,TQYJK201711188AU1m08Jh2,,500000,18NOV2017,0,0,2,0.0650,3,3,3,18FEB2018,0,2,0,0,C002,420003,18FEB2018:09:06:41,,1,519626,0,19626,519626,500000,19626,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,18NOV2017:08:47:47,18FEB2018:00:01:02,,,,20181102
1616170,101977795,TQYJK201711189RsqCLe734,,60000,18NOV2017,0,0,2,0.0650,3,1,1,18DEC2017,0,2,0,0,C002,420003,18DEC2017:16:50:44,,1,61170,0,1170,61170,60000,1170,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,18NOV2017:12:12:21,18DEC2017:00:01:38,,,,20181102
1616271,101263809,TQYJK20171118272AOQ656Q,,100000,18NOV2017,0,0,2,0.0650,3,3,3,18FEB2018,0,2,0,0,C002,420003,17JAN2018:15:31:22,,1,103221,0,3926,103221,100000,3221,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,18NOV2017:14:09:20,17JAN2018:00:01:21,,,,20181102
1616300,105127814,TQYJK20171118934E49606t,,90000,18NOV2017,0,0,1,0.0550,3,3,3,18FEB2018,0,2,0,0,C001,420002,18JAN2018:15:09:17,,1,92508,0,3020,92508,90000,2508,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,18NOV2017:14:56:43,18JAN2018:00:01:10,,,,20181102
1616387,102922913,TQYJK201711187179iXsy6M,,80000,18NOV2017,0,0,1,0.0800,3,3,3,18FEB2018,0,2,0,0,C001,420002,14FEB2018:15:52:37,,1,83776,0,3904,83776,80000,3776,0,0,85,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,18NOV2017:16:50:16,14FEB2018:00:01:05,,,,20181102
1617188,102702019,TQYJK20171119362xf44714,,60000,19NOV2017,0,0,1,0.0500,3,3,3,19FEB2018,0,2,0,0,C001,420002,13FEB2018:15:01:20,,1,61790,0,1830,61790,60000,1770,20,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,19NOV2017:16:26:47,13FEB2018:00:01:06,,,,20181102
1617212,104945030,TQYJK2017111913O5b8ld02,,180000,19NOV2017,0,0,2,0.0650,3,3,3,19FEB2018,0,2,0,0,C002,420003,19FEB2018:10:43:10,,1,187143,0,7066,187143,180000,7066,77,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,19NOV2017:16:56:12,19FEB2018:00:01:02,,,,20181102
1617463,100889222,TQYJK201711194H2354szH1,,70000,19NOV2017,0,0,1,0.0500,3,3,3,19FEB2018,0,2,0,0,C001,420002,18FEB2018:18:10:14,,1,72147,0,2135,72147,70000,2123,24,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,19NOV2017:23:30:07,18FEB2018:00:01:04,,,,20181102
1617573,102079214,TQYJK20171120O433X6uhh6,,50000,20NOV2017,0,0,1,0.0950,3,3,3,20FEB2018,0,2,0,0,C001,420002,19FEB2018:20:20:08,,1,52946,0,2898,52946,50000,2882,64,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,20NOV2017:04:58:17,19FEB2018:00:01:02,,,,20181102
1617580,102079214,TQYJK201711207u3F419K0J,,50000,20NOV2017,0,0,1,0.0950,3,3,3,20FEB2018,0,2,0,0,C001,420002,22FEB2018:07:03:17,,1,53026,0,2898,53026,50000,2898,128,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,20NOV2017:06:39:23,20FEB2018:00:01:03,,,,20181102
1617631,102079214,TQYJK201711202e3wRO6q3M,,50000,20NOV2017,0,0,1,0.0950,3,3,3,20FEB2018,0,2,0,0,C001,420002,22FEB2018:07:04:26,,1,53250,0,2898,53250,50000,2898,352,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,20NOV2017:08:31:17,20FEB2018:00:01:03,,,,20181102
1617632,102079214,TQYJK20171120g2T748Sr8E,,70000,20NOV2017,0,0,1,0.0950,3,3,3,20FEB2018,0,2,0,0,C001,420002,22FEB2018:07:04:36,,1,74551,0,4056,74551,70000,4056,495,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,20NOV2017:08:32:18,20FEB2018:00:01:03,,,,20181102
1617727,104297649,TQYJK201711207c2T2Fgq7x,,230000,20NOV2017,0,0,1,0.0500,3,3,3,20FEB2018,0,2,0,0,C001,420002,08MAR2018:16:53:31,,1,241019,0,7015,241019,230000,7015,4004,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,20NOV2017:10:12:20,20FEB2018:00:01:03,,,,20181102
1617769,10094676,TQYJK201711206G71792272,,100000,20NOV2017,0,0,2,0.0650,3,3,3,20FEB2018,0,2,0,0,C002,420003,20FEB2018:18:50:27,,1,104013,0,3926,104013,100000,3926,87,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,20NOV2017:10:49:30,20FEB2018:00:01:03,,,,20181102
1617930,103838224,TQYJK201711204b4G86zw89,,60000,20NOV2017,0,0,1,0.0550,3,3,3,20FEB2018,0,2,0,0,C001,420002,22FEB2018:16:10:23,,1,62079,0,2013,62079,60000,2013,66,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,20NOV2017:13:48:40,20FEB2018:00:01:03,,,,20181102
1617951,101637852,TQYJK20171120p0v2BE2LUg,,400000,20NOV2017,0,0,2,0.0650,3,3,3,20FEB2018,0,2,0,0,C002,420003,19DEC2017:20:58:21,,1,407540,0,15700,407540,400000,7540,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,20NOV2017:14:18:08,19DEC2017:00:01:34,,,,20181102
1618188,100049700,TQYJK20171120iOz22x1S84,,130000,20NOV2017,0,0,1,0.0550,3,3,3,20FEB2018,0,2,0,0,C001,420002,12DEC2017:20:11:02,,1,131573,0,4362,131573,130000,1573,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,20NOV2017:17:31:08,12DEC2017:00:01:42,,,,20181102
1618298,10471981,TQYJK20171120Ai90e78417,,170000,20NOV2017,0,0,1,0.0500,3,3,3,20FEB2018,0,2,0,0,C001,420002,18FEB2018:09:55:15,,1,173117,0,5185,173117,170000,3117,0,0,1445,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,20NOV2017:19:17:17,18FEB2018:00:01:02,,,,20181102
1618401,10007120,TQYJK20171120gL4Tn3Iv63,,450000,20NOV2017,0,0,2,0.0650,3,6,6,20MAY2018,0,2,0,0,C002,420003,07DEC2017:19:59:55,,1,454973,0,31207,454973,450000,4973,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,20NOV2017:21:19:22,07DEC2017:00:01:42,,,,20181102
1618415,102969566,TQYJK20171120ef563T91t8,,650000,20NOV2017,0,0,1,0.0500,3,12,11,20NOV2018,0,1,0,0,C001,420002,20OCT2018:09:48:25,,1,659014,0,64054,713540,650000,63485,55,0,894,0,0,0,0,0,0,0,0.0000,54526,54174,352,0,0,,0,0,0,20NOV2017:21:33:26,02NOV2018:00:01:00,,,,20181102
1618580,104766191,TQYJK20171121L2ONG7u3dN,,50000,21NOV2017,0,0,1,0.0800,3,3,3,21FEB2018,0,2,0,0,C001,420002,22FEB2018:11:57:45,,1,52467,0,2440,52467,50000,2440,27,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,21NOV2017:07:10:17,21FEB2018:00:01:03,,,,20181102
1618596,103893120,TQYJK20171121U3N657L894,,140000,21NOV2017,0,0,1,0.1000,3,3,3,21FEB2018,0,2,0,0,C001,420002,21FEB2018:10:36:04,,1,148260,0,8540,148260,140000,8260,0,0,560,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,21NOV2017:07:43:51,21FEB2018:00:01:03,,,,20181102
1618820,100167245,TQYJK2017112104Qs1Y29b9,,150000,21NOV2017,0,0,1,0.0800,3,3,3,21FEB2018,0,2,0,0,C001,420002,11FEB2018:13:26:43,,1,156160,0,7320,156160,150000,6160,0,0,1520,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,21NOV2017:11:40:11,11FEB2018:00:01:05,,,,20181102
1618959,102243853,TQYJK201711219EJVeAM3Qx,,110000,21NOV2017,0,0,1,0.1000,3,3,3,21FEB2018,0,2,0,0,C001,420002,19JAN2018:14:29:07,,1,115427,0,6710,115427,110000,5427,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,21NOV2017:14:03:03,19JAN2018:00:01:10,,,,20181102
1619251,101384295,TQYJK201711212G0i3Am0RH,,120000,21NOV2017,0,0,1,0.0500,3,3,3,21FEB2018,0,2,0,0,C001,420002,21FEB2018:20:58:48,,1,123860,0,3660,123860,120000,3660,200,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,21NOV2017:19:47:42,21FEB2018:00:01:04,,,,20181102
1619490,105123996,TQYJK20171122ttZ9KO35M3,,120000,22NOV2017,0,0,1,0.0550,3,3,3,22FEB2018,0,2,0,0,C001,420002,22FEB2018:15:09:06,,1,124026,0,4026,124026,120000,4026,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,22NOV2017:06:51:26,22FEB2018:00:01:03,,,,20181102
1619985,103182411,TQYJK201711225H9RJF1ak0,,580000,22NOV2017,0,0,1,0.0950,3,6,6,22MAY2018,0,2,0,0,C001,420002,22MAY2018:08:27:36,,1,638223,0,58314,638223,580000,58039,184,0,1378,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,22NOV2017:16:54:26,22MAY2018:00:01:01,,,,20181102
1620001,104336954,TQYJK2017112252SZFjw1Ob,,50000,22NOV2017,0,0,2,0.0650,3,3,3,22FEB2018,0,2,0,0,C002,420003,15JAN2018:20:08:27,,1,51483,0,1962,51483,50000,1483,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,22NOV2017:17:02:16,15JAN2018:00:01:10,,,,20181102
1620390,102079214,TQYJK201711238Q7py1grH0,,50000,23NOV2017,0,0,1,0.0950,3,3,2,23FEB2018,1,1,1,0,C001,420002,02NOV2018:00:07:07,,1,35899,0,2898,61122,50000,2898,8224,0,0,0,0,0,0,0,0,0,0.0000,25223,16668,491,8064,0,,0,0,0,23NOV2017:04:34:10,23FEB2018:00:01:02,,,,20181102
1620391,102079214,TQYJK201711238tW2N3q44J,,50000,23NOV2017,0,0,1,0.0950,3,3,2,23FEB2018,1,1,1,0,C001,420002,02NOV2018:00:07:07,,1,35899,0,2898,61122,50000,2898,8224,0,0,0,0,0,0,0,0,0,0.0000,25223,16668,491,8064,0,,0,0,0,23NOV2017:04:34:58,23FEB2018:00:01:02,,,,20181102
1620510,103342127,TQYJK20171123930X94L6h9,,50000,23NOV2017,0,0,2,0.0650,3,3,3,23FEB2018,0,2,0,0,C002,420003,12FEB2018:11:22:31,,1,51845,0,1962,51845,50000,1845,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,23NOV2017:09:34:31,12FEB2018:00:01:06,,,,20181102
1620515,100747046,TQYJK20171123925jv5aTx5,,200000,23NOV2017,0,0,2,0.0650,3,1,1,23DEC2017,0,2,0,0,C002,420003,19DEC2017:21:29:20,,1,203380,0,3900,203380,200000,3380,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,23NOV2017:09:39:28,19DEC2017:00:01:39,,,,20181102
1620529,101407599,TQYJK2017112382P4orE6I9,,80000,23NOV2017,0,0,1,0.1000,3,3,3,23FEB2018,0,2,0,0,C001,420002,25NOV2017:15:40:26,,1,80160,0,4880,80160,80000,160,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,23NOV2017:09:52:41,25NOV2017:00:01:49,,,,20181102
1620590,101607663,TQYJK2017112388nRmB6J0b,,670000,23NOV2017,0,0,1,0.1000,3,12,12,23NOV2018,0,2,0,0,C001,420002,05APR2018:19:12:46,,1,751476,0,132046,751476,670000,76324,5152,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,23NOV2017:10:43:32,05APR2018:00:01:03,,,,20181102
1621056,100980542,TQYJK20171123oR5m94528m,,140000,23NOV2017,0,0,1,0.0550,3,3,3,23FEB2018,0,2,0,0,C001,420002,24FEB2018:08:23:54,,1,144801,0,4697,144801,140000,4697,104,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,23NOV2017:17:44:13,23FEB2018:00:01:10,,,,20181102
1621452,104517812,TQYJK201711246G956v3v5T,,500000,24NOV2017,0,0,2,0.0650,3,6,6,24MAY2018,0,2,0,0,C002,420003,24MAY2018:15:59:43,,1,534891,0,34673,534891,500000,34673,218,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,24NOV2017:08:22:37,24MAY2018:00:01:02,,,,20181102
1621635,10213504,TQYJK201711244128sR3x01,,500000,24NOV2017,0,0,2,0.0650,3,6,6,24MAY2018,0,2,0,0,C002,420003,30JAN2018:11:26:52,,1,519234,0,34673,519234,500000,19234,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,24NOV2017:11:14:24,30JAN2018:00:01:09,,,,20181102
1621723,104320721,TQYJK2017112482d19u66qe,,100000,24NOV2017,0,0,2,0.0650,3,3,3,24FEB2018,0,2,0,0,C002,420003,22DEC2017:17:53:57,,1,101820,0,3926,101820,100000,1820,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,24NOV2017:12:41:16,22DEC2017:00:01:35,,,,20181102
1621736,102006819,TQYJK201711247I3pyrr3Yo,,290000,24NOV2017,0,0,1,0.0550,3,3,3,24FEB2018,0,2,0,0,C001,420002,24FEB2018:09:00:35,,1,299943,0,9729,299943,290000,9729,214,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,24NOV2017:12:53:15,24FEB2018:00:01:01,,,,20181102
1622344,101680106,TQYJK20171125Qo0EUT9M3D,,480000,25NOV2017,0,0,2,0.0650,3,6,6,25MAY2018,0,2,0,0,C002,420003,30DEC2017:10:39:09,,1,490630,0,33287,490630,480000,10630,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,25NOV2017:00:50:16,30DEC2017:00:01:38,,,,20181102
1622502,104455516,TQYJK20171125c7W3WD2371,,50000,25NOV2017,0,0,1,0.0500,3,3,3,25FEB2018,0,2,0,0,C001,420002,30NOV2017:15:27:13,,1,50125,0,1525,50125,50000,125,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,25NOV2017:08:55:51,30NOV2017:00:01:44,,,,20181102
1622536,104676184,TQYJK20171125B94n4m85Dx,,140000,25NOV2017,0,0,1,0.0800,3,3,2,25FEB2018,1,1,1,0,C001,420002,02NOV2018:00:07:26,,1,99157,0,6832,165732,140000,6832,18900,0,0,0,0,0,0,0,0,0,0.0000,66575,46668,1157,18750,0,,0,0,0,25NOV2017:09:32:31,25FEB2018:00:01:02,,,,20181102
1622581,105059806,TQYJK20171125S3V61I99oX,,90000,25NOV2017,0,0,2,0.0650,3,3,3,25FEB2018,0,2,0,0,C002,420003,25FEB2018:09:49:36,,1,93532,0,3532,93532,90000,3532,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,25NOV2017:10:18:59,25FEB2018:00:01:02,,,,20181102
1622625,102245691,TQYJK20171125uEbhdblZTg,,290000,25NOV2017,0,0,2,0.0650,3,1,1,25DEC2017,0,2,0,0,C002,420003,21DEC2017:10:56:42,,1,294901,0,5655,294901,290000,4901,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,25NOV2017:10:52:22,21DEC2017:00:01:42,,,,20181102
1622631,101452886,TQYJK201711251pU2380Hq7,,50000,25NOV2017,0,0,1,0.1000,3,3,3,25FEB2018,0,2,0,0,C001,420002,24JAN2018:09:35:58,,1,52483,0,3050,52483,50000,2483,0,0,33,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,25NOV2017:10:55:29,24JAN2018:00:01:10,,,,20181102
1622687,104521393,TQYJK201711258kN8GZ518F,,480000,25NOV2017,0,0,2,0.0650,3,6,6,25MAY2018,0,2,0,0,C002,420003,11APR2018:10:22:24,,1,510288,0,33287,510288,480000,30187,101,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,25NOV2017:11:59:55,11APR2018:00:01:03,,,,20181102
1623478,103470775,TQYJK20171126r7700fjNb7,,200000,26NOV2017,0,0,1,0.1000,3,3,3,26FEB2018,0,2,0,0,C001,420002,27FEB2018:09:07:46,,1,212468,0,12200,212468,200000,12200,268,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,26NOV2017:11:28:58,26FEB2018:00:01:02,,,,20181102
1623481,104006682,TQYJK2017112610878M3p99,,50000,26NOV2017,0,0,1,0.0550,3,3,1,26JAN2018,2,1,1,0,C001,420002,02NOV2018:00:06:45,,1,17795,0,1677,62032,50000,1677,10355,0,0,0,0,0,0,0,0,0,0.0000,44237,33334,852,10051,0,,0,0,0,26NOV2017:11:29:20,26FEB2018:00:01:02,,,,20181102
1623490,101407599,TQYJK201711261BVm318och,,130000,26NOV2017,0,0,1,0.1000,3,3,3,26FEB2018,0,2,0,0,C001,420002,28NOV2017:08:50:52,,1,130260,0,7930,130260,130000,260,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,26NOV2017:11:39:06,28NOV2017:00:01:42,,,,20181102
1623492,101407599,TQYJK20171126j8l9T5i8yc,,130000,26NOV2017,0,0,1,0.1000,3,3,3,26FEB2018,0,2,0,0,C001,420002,28NOV2017:08:55:36,,1,130260,0,7930,130260,130000,260,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,26NOV2017:11:40:31,28NOV2017:00:01:42,,,,20181102
1623613,104724690,TQYJK201711266094X9236i,,100000,26NOV2017,0,0,2,0.0650,3,3,3,26FEB2018,0,2,0,0,C002,420003,22FEB2018:13:59:52,,1,103807,0,3926,103840,100000,3840,0,0,0,0,0,33,1,33,9,50000,0.0650,0,0,0,0,0,,0,0,0,26NOV2017:14:07:58,22FEB2018:00:01:05,,,,20181102
1623810,103723769,TQYJK20171126u99561aY88,,280000,26NOV2017,0,0,2,0.0650,3,3,3,26FEB2018,0,2,0,0,C002,420003,26FEB2018:21:55:40,,1,290990,0,10990,290990,280000,10990,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,26NOV2017:18:05:34,26FEB2018:00:01:02,,,,20181102
1623874,101834763,TQYJK20171126q17f1a3028,,80000,26NOV2017,0,0,1,0.0800,3,3,3,26FEB2018,0,2,0,0,C001,420002,28FEB2018:09:01:43,,1,84162,0,3904,84162,80000,3904,258,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,26NOV2017:19:39:41,26FEB2018:00:01:02,,,,20181102
1623923,103717494,TQYJK20171126GLe2k15Df1,,70000,26NOV2017,0,0,1,0.0800,3,3,0,26DEC2017,3,1,1,0,C001,420002,02NOV2018:00:06:46,,1,0,0,3416,105336,70000,3416,31920,0,0,0,0,0,0,0,0,0,0.0000,105336,70000,3416,31920,0,,0,0,0,26NOV2017:20:46:56,26FEB2018:00:01:02,,,,20181102
1624138,10141745,TQYJK201711272r66f2nLh7,,210000,27NOV2017,0,0,1,0.1000,3,3,3,27FEB2018,0,2,0,0,C001,420002,20DEC2017:07:02:48,,1,214830,0,12810,214830,210000,4830,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,27NOV2017:05:51:56,20DEC2017:00:01:47,,,,20181102
1624296,105052573,TQYJK201711270xQ5E95pfR,,120000,27NOV2017,0,0,1,0.0550,3,3,3,27FEB2018,0,2,0,0,C001,420002,27FEB2018:14:54:48,,1,124026,0,4026,124026,120000,4026,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,27NOV2017:10:05:22,27FEB2018:00:01:04,,,,20181102
1624398,103119732,TQYJK20171127N34r542h59,,300000,27NOV2017,0,0,2,0.0650,3,3,3,27FEB2018,0,2,0,0,C002,420003,26FEB2018:09:26:41,,1,311712,0,11776,311712,300000,11712,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,27NOV2017:11:26:02,26FEB2018:00:01:03,,,,20181102
1624570,100242148,TQYJK201711276mQtW7o1Sg,,230000,27NOV2017,0,0,1,0.0500,3,3,3,27FEB2018,0,2,0,0,C001,420002,29JAN2018:14:36:59,,1,235789,0,7015,235789,230000,5789,0,0,230,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,27NOV2017:13:59:28,29JAN2018:00:01:12,,,,20181102
1624652,104958908,TQYJK2017112710WDyku711,,90000,27NOV2017,0,0,2,0.0650,3,3,3,27FEB2018,0,2,0,0,C002,420003,18DEC2017:20:08:29,,1,91229,0,3532,91229,90000,1229,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,27NOV2017:15:35:46,18DEC2017:00:01:43,,,,20181102
1624670,101277218,TQYJK20171127GO960M63p1,,60000,27NOV2017,0,0,1,0.0550,3,3,3,27FEB2018,0,2,0,0,C001,420002,24FEB2018:11:46:42,,1,61980,0,2013,61980,60000,1958,22,0,44,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,27NOV2017:15:47:55,24FEB2018:00:01:05,,,,20181102
1624685,10277960,TQYJK201711275q97O77Zj6,,60000,27NOV2017,0,0,1,0.0800,3,3,3,27FEB2018,0,2,0,0,C001,420002,05FEB2018:14:12:48,,1,62512,0,2928,62512,60000,2224,288,0,704,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,27NOV2017:16:02:18,05FEB2018:00:01:09,,,,20181102
1624782,101973128,TQYJK2017112701uCUyJn24,,320000,27NOV2017,0,0,1,0.0950,3,6,6,27MAY2018,0,2,0,0,C001,420002,27MAY2018:15:39:32,,1,351920,0,32173,351920,320000,31920,0,0,1267,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,27NOV2017:17:26:25,27MAY2018:00:01:01,,,,20181102
1625319,101407599,TQYJK201711288WJ7V2FMC2,,130000,28NOV2017,0,0,1,0.1000,3,3,3,28FEB2018,0,2,0,0,C001,420002,30NOV2017:09:28:25,,1,130260,0,7930,130260,130000,260,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,28NOV2017:08:52:50,30NOV2017:00:01:46,,,,20181102
1625321,101407599,TQYJK20171128821aHd1f8N,,130000,28NOV2017,0,0,1,0.1000,3,3,3,28FEB2018,0,2,0,0,C001,420002,30NOV2017:18:32:58,,1,130260,0,7930,130260,130000,260,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,28NOV2017:08:56:29,30NOV2017:00:01:46,,,,20181102
1625578,104825582,TQYJK201711288a53B5xA60,,1000000,28NOV2017,0,0,1,0.0500,3,3,3,28FEB2018,0,2,0,0,C001,420002,28FEB2018:09:20:14,,1,1030500,0,30500,1030500,1000000,30500,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,28NOV2017:12:02:08,28FEB2018:00:01:04,,,,20181102
1626013,100557323,TQYJK201711288lq7RASa70,,190000,28NOV2017,0,0,2,0.0650,3,3,3,28FEB2018,0,2,0,0,C002,420003,28FEB2018:10:09:52,,1,197458,0,7458,197458,190000,7458,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,28NOV2017:17:50:12,28FEB2018:00:01:05,,,,20181102
1626190,101278339,TQYJK20171128754N8k3395,,100000,28NOV2017,0,0,2,0.0650,3,1,1,28DEC2017,0,2,0,0,C002,420003,25DEC2017:15:53:57,,1,101755,0,1950,101755,100000,1755,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,28NOV2017:20:47:04,25DEC2017:00:01:42,,,,20181102
1626459,103221802,TQYJK20171129444NV280ep,,80000,29NOV2017,0,0,1,0.0500,3,3,3,28FEB2018,0,2,0,0,C001,420002,04MAR2018:11:07:10,,1,82535,0,2400,82535,80000,2400,135,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,29NOV2017:02:18:07,28FEB2018:00:01:02,,,,20181102
1626566,102451307,TQYJK201711296c3TfERH4g,,80000,29NOV2017,0,0,1,0.0500,3,3,3,28FEB2018,0,2,0,0,C001,420002,08FEB2018:13:58:18,,1,82323,0,2400,82323,80000,2134,189,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,29NOV2017:08:50:51,08FEB2018:00:01:09,,,,20181102
1626575,102497089,TQYJK201711298C15J883Pe,,500000,29NOV2017,0,0,2,0.0650,3,6,6,29MAY2018,0,2,0,0,C002,420003,24APR2018:16:31:55,,1,532210,0,34673,532210,500000,32210,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,29NOV2017:08:58:47,24APR2018:00:01:02,,,,20181102
1626924,105123446,TQYJK20171129Y3M7C437UM,,100000,29NOV2017,0,0,1,0.0800,3,3,3,28FEB2018,0,2,0,0,C001,420002,02MAR2018:10:20:16,,1,104855,0,4800,104855,100000,4747,108,0,107,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,29NOV2017:13:55:25,28FEB2018:00:01:04,,,,20181102
1627191,103691581,TQYJK20171129iG8B7q853C,,100000,29NOV2017,0,0,2,0.0650,3,1,1,29DEC2017,0,2,0,0,C002,420003,30DEC2017:10:57:00,,1,102080,0,1950,102080,100000,1950,130,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,,0,0,0,29NOV2017:17:40:29,29DEC2017:00:01:36,,,,20181102
